product_id,review_date,count
B00005O0MZ,2014-05-22,2
B00005O0MZ,2014-05-23,2
B00005O0MZ,2014-05-24,1
B00005O0MZ,2014-05-25,1
B00005O0MZ,2014-05-29,1
B00005O0MZ,2014-05-31,1
B00005O0MZ,2014-06-02,1
B00005O0MZ,2014-06-07,1
B00005O0MZ,2014-06-08,2
B00005O0MZ,2014-06-10,2
B00005O0MZ,2014-06-14,1
B00005O0MZ,2014-06-17,1
B00005O0MZ,2014-06-18,1
B00005O0MZ,2014-06-20,1
B00005O0MZ,2014-06-24,1
B00005O0MZ,2014-06-29,1
B00005O0MZ,2014-06-30,1
B00005O0MZ,2014-07-01,1
B00005O0MZ,2014-07-02,1
B00005O0MZ,2014-07-03,1
B00005O0MZ,2014-07-05,2
B00005O0MZ,2014-07-06,2
B00005O0MZ,2014-07-07,1
B00005O0MZ,2014-07-08,3
B00005O0MZ,2014-07-09,1
B00005O0MZ,2014-07-11,1
B00005O0MZ,2014-07-13,1
B00005O0MZ,2014-07-14,2
B00005O0MZ,2014-07-19,2
B00005O0MZ,2014-07-20,2
B00005O0MZ,2014-07-21,1
B00005O0MZ,2014-07-22,1
B00005O0MZ,2014-07-24,1
B00005O0MZ,2014-07-25,1
B00005O0MZ,2014-07-27,1
B00005O0MZ,2014-07-28,2
B00005O0MZ,2014-07-30,1
B00005O0MZ,2014-07-31,2
B00005O0MZ,2014-08-01,1
B00005O0MZ,2014-08-02,1
B00005O0MZ,2014-08-06,1
B00005O0MZ,2014-08-07,3
B00005O0MZ,2014-08-08,3
B00005O0MZ,2014-08-09,1
B00005O0MZ,2014-08-10,2
B00005O0MZ,2014-08-13,1
B00005O0MZ,2014-08-15,1
B00005O0MZ,2014-08-18,1
B00005O0MZ,2014-08-20,1
B00005O0MZ,2014-08-29,1
B00005O0MZ,2014-09-02,1
B00005O0MZ,2014-09-03,1
B00005O0MZ,2014-09-05,1
B00005O0MZ,2014-09-07,1
B00005O0MZ,2014-09-10,1
B00005O0MZ,2014-09-16,1
B00005O0MZ,2014-09-17,1
B00005O0MZ,2014-09-19,1
B00005O0MZ,2014-09-24,1
B00005O0MZ,2014-10-05,1
B00005O0MZ,2014-10-06,1
B00005O0MZ,2014-10-10,1
B00005O0MZ,2014-10-19,1
B00005O0MZ,2014-10-20,2
B00005O0MZ,2014-10-23,2
B00005O0MZ,2014-10-24,1
B00005O0MZ,2014-10-27,1
B00005O0MZ,2014-10-29,1
B00005O0MZ,2014-11-02,1
B00005O0MZ,2014-11-04,1
B00005O0MZ,2014-11-05,1
B00005O0MZ,2014-11-06,1
B00005O0MZ,2014-11-07,1
B00005O0MZ,2014-11-13,1
B00005O0MZ,2014-11-24,1
B00005O0MZ,2014-11-29,1
B00005O0MZ,2014-12-04,1
B00005O0MZ,2014-12-14,1
B00005O0MZ,2014-12-15,1
B00005O0MZ,2014-12-16,1
B00005O0MZ,2014-12-19,1
B00005O0MZ,2014-12-27,2
B00005O0MZ,2014-12-30,2
B00005O0MZ,2014-12-31,3
B00005O0MZ,2015-01-01,1
B00005O0MZ,2015-01-05,1
B00005O0MZ,2015-01-07,1
B00005O0MZ,2015-01-14,1
B00005O0MZ,2015-02-05,1
B00005O0MZ,2015-02-10,1
B00005O0MZ,2015-02-12,1
B00005O0MZ,2015-02-13,2
B00005O0MZ,2015-02-16,2
B00005O0MZ,2015-02-18,1
B00005O0MZ,2015-02-20,1
B00005O0MZ,2015-02-23,1
B00005O0MZ,2015-02-26,2
B00005O0MZ,2015-03-06,1
B00005O0MZ,2015-03-12,1
B00005O0MZ,2015-03-23,1
B00005O0MZ,2015-03-26,2
B00005O0MZ,2015-04-11,1
B00005O0MZ,2015-05-22,3
B00005O0MZ,2015-05-23,1
B00005O0MZ,2015-06-02,1
B00005O0MZ,2015-06-09,1
B00005O0MZ,2015-06-13,1
B00005O0MZ,2015-06-15,1
B00005O0MZ,2015-06-18,1
B00005O0MZ,2015-06-22,1
B00005O0MZ,2015-07-02,1
B00005O0MZ,2015-07-05,1
B00005O0MZ,2015-07-09,1
B00005O0MZ,2015-07-12,1
B00005O0MZ,2015-07-13,1
B00005O0MZ,2015-07-14,1
B00005O0MZ,2015-07-17,1
B00005O0MZ,2015-07-18,1
B00005O0MZ,2015-07-19,1
B00005O0MZ,2015-07-21,2
B00005O0MZ,2015-07-23,1
B00005O0MZ,2015-07-25,1
B00005O0MZ,2015-07-26,1
B00005O0MZ,2015-07-31,1
B00005O0MZ,2015-08-14,1
B00005O0MZ,2015-08-15,1
B00005O0MZ,2015-08-25,1
B00006498N,2010-08-05,1
B00006598X,2010-08-05,1
B000065DJY,2002-08-21,1
B000065DJY,2002-11-08,1
B000065DJY,2002-12-17,1
B000065DJY,2003-01-14,1
B000065DJY,2003-01-23,1
B000065DJY,2003-02-19,1
B000065DJY,2003-03-11,1
B000065DJY,2003-03-31,1
B000065DJY,2003-04-02,1
B000065DJY,2003-04-09,1
B000065DJY,2004-03-04,1
B000065DJY,2005-06-05,1
B000065DJY,2005-09-04,1
B000065DJY,2006-09-06,1
B000065DJY,2006-09-30,1
B000065DJY,2006-10-18,1
B000065DJY,2006-11-03,1
B000065DJY,2006-11-27,1
B000065DJY,2007-04-22,1
B000065DJY,2007-12-11,1
B000065DJY,2008-01-18,1
B000065DJY,2008-02-12,1
B000065DJY,2008-04-26,1
B000065DJY,2008-05-20,1
B000065DJY,2008-10-08,1
B000065DJY,2009-03-22,1
B000065DJY,2009-07-09,1
B000065DJY,2009-08-04,1
B000065DJY,2010-01-16,1
B000065DJY,2010-02-17,1
B000065DJY,2010-03-15,1
B000065DJY,2010-07-07,1
B000065DJY,2010-10-17,1
B000065DJY,2010-12-08,1
B000065DJY,2011-02-14,1
B000065DJY,2011-02-24,1
B000065DJY,2011-03-20,1
B000065DJY,2011-04-15,1
B000065DJY,2011-05-04,1
B000065DJY,2011-06-29,1
B000065DJY,2011-11-02,1
B000065DJY,2012-02-07,1
B000065DJY,2012-02-10,1
B000065DJY,2012-03-27,1
B000065DJY,2012-04-04,1
B000065DJY,2012-05-15,1
B000065DJY,2012-06-07,1
B000065DJY,2012-07-04,1
B000065DJY,2012-08-06,1
B000065DJY,2012-08-09,1
B000065DJY,2012-08-16,1
B000065DJY,2012-09-14,1
B000065DJY,2012-11-13,1
B000065DJY,2012-12-01,1
B000065DJY,2012-12-23,1
B000065DJY,2013-01-07,1
B000065DJY,2013-01-20,1
B000065DJY,2013-03-05,1
B000065DJY,2013-04-17,1
B000065DJY,2013-04-28,1
B000065DJY,2013-05-05,1
B000065DJY,2013-08-02,1
B000065DJY,2013-08-15,1
B000065DJY,2013-08-19,1
B000065DJY,2013-08-31,1
B000065DJY,2013-09-06,1
B000065DJY,2013-09-22,1
B000065DJY,2013-10-03,1
B000065DJY,2013-10-20,1
B000065DJY,2013-10-27,1
B000065DJY,2013-11-09,1
B000065DJY,2013-11-10,1
B000065DJY,2013-11-19,1
B000065DJY,2013-12-05,2
B000065DJY,2013-12-07,1
B000065DJY,2013-12-17,1
B000065DJY,2014-01-08,1
B000065DJY,2014-01-10,1
B000065DJY,2014-01-19,1
B000065DJY,2014-01-31,2
B000065DJY,2014-02-01,1
B000065DJY,2014-02-03,2
B000065DJY,2014-02-06,1
B000065DJY,2014-03-02,1
B000065DJY,2014-03-04,1
B000065DJY,2014-03-14,1
B000065DJY,2014-03-18,1
B000065DJY,2014-03-21,1
B000065DJY,2014-05-10,1
B000065DJY,2014-05-13,1
B000065DJY,2014-05-15,1
B000065DJY,2014-05-28,1
B000065DJY,2014-06-03,1
B000065DJY,2014-06-09,1
B000065DJY,2014-06-26,1
B000065DJY,2014-07-13,1
B000065DJY,2014-07-23,1
B000065DJY,2014-08-04,1
B000065DJY,2014-09-01,1
B000065DJY,2014-09-07,1
B000065DJY,2014-09-10,1
B000065DJY,2014-09-11,1
B000065DJY,2014-09-23,1
B000065DJY,2014-09-26,1
B000065DJY,2014-10-05,1
B000065DJY,2014-10-10,1
B000065DJY,2014-10-16,1
B000065DJY,2014-10-19,1
B000065DJY,2014-10-29,1
B000065DJY,2014-11-04,1
B000065DJY,2014-11-10,1
B000065DJY,2014-11-21,1
B000065DJY,2014-11-22,1
B000065DJY,2014-11-28,1
B000065DJY,2014-12-05,1
B000065DJY,2014-12-09,2
B000065DJY,2014-12-10,1
B000065DJY,2014-12-16,1
B000065DJY,2014-12-18,1
B000065DJY,2014-12-21,1
B000065DJY,2014-12-23,1
B000065DJY,2014-12-24,2
B000065DJY,2014-12-27,1
B000065DJY,2014-12-28,1
B000065DJY,2015-01-03,1
B000065DJY,2015-01-09,1
B000065DJY,2015-01-11,1
B000065DJY,2015-01-12,2
B000065DJY,2015-01-15,1
B000065DJY,2015-01-16,1
B000065DJY,2015-01-17,1
B000065DJY,2015-01-21,1
B000065DJY,2015-01-27,1
B000065DJY,2015-01-31,1
B000065DJY,2015-02-01,1
B000065DJY,2015-02-02,2
B000065DJY,2015-02-04,1
B000065DJY,2015-02-10,1
B000065DJY,2015-02-11,2
B000065DJY,2015-02-15,1
B000065DJY,2015-02-16,1
B000065DJY,2015-02-17,1
B000065DJY,2015-02-21,1
B000065DJY,2015-03-02,1
B000065DJY,2015-03-12,1
B000065DJY,2015-03-22,1
B000065DJY,2015-04-04,1
B000065DJY,2015-04-12,1
B000065DJY,2015-04-25,1
B000065DJY,2015-05-15,1
B000065DJY,2015-05-25,1
B000065DJY,2015-06-13,1
B000065DJY,2015-06-26,1
B000065DJY,2015-07-07,1
B000065DJY,2015-07-12,1
B000065DJY,2015-07-23,1
B000065DJY,2015-07-25,1
B000065DJY,2015-08-05,1
B000065DJY,2015-08-06,1
B000065DJY,2015-08-17,1
B000065DJY,2015-08-26,1
B000065DJY,2015-08-31,1
B00006ANDK,2010-08-05,1
B00006IV22,2006-07-09,1
B00006IV22,2008-04-24,1
B00006IV22,2008-12-08,1
B00006IV22,2009-09-25,1
B00006IV22,2009-09-26,1
B00006IV22,2009-10-02,1
B00006IV22,2009-12-02,1
B00006IV22,2010-04-05,1
B00006IV22,2010-06-24,1
B00006IV22,2010-07-08,1
B00006IV22,2010-09-06,1
B00006IV22,2010-09-12,1
B00006IV22,2010-11-29,1
B00006IV22,2011-05-26,1
B00006IV22,2011-07-08,1
B00006IV22,2011-12-07,1
B00006IV22,2012-01-12,1
B00006IV22,2012-04-27,1
B00006IV22,2012-09-16,1
B00006IV22,2012-11-06,1
B00006IV22,2012-11-27,1
B00006IV22,2012-12-12,1
B00006IV22,2012-12-19,1
B00006IV22,2013-01-12,1
B00006IV22,2013-01-23,1
B00006IV22,2013-02-06,1
B00006IV22,2013-02-28,1
B00006IV22,2013-03-03,1
B00006IV22,2013-03-04,1
B00006IV22,2013-03-20,1
B00006IV22,2013-03-22,1
B00006IV22,2013-04-03,1
B00006IV22,2013-04-14,1
B00006IV22,2013-07-07,1
B00006IV22,2013-07-25,1
B00006IV22,2013-08-13,1
B00006IV22,2013-08-17,1
B00006IV22,2013-08-29,1
B00006IV22,2013-09-24,1
B00006IV22,2013-10-18,1
B00006IV22,2013-10-24,1
B00006IV22,2013-10-25,2
B00006IV22,2013-11-16,1
B00006IV22,2013-12-07,1
B00006IV22,2013-12-12,1
B00006IV22,2013-12-20,1
B00006IV22,2013-12-29,1
B00006IV22,2014-01-03,1
B00006IV22,2014-01-15,1
B00006IV22,2014-01-17,1
B00006IV22,2014-01-24,1
B00006IV22,2014-01-29,1
B00006IV22,2014-02-08,1
B00006IV22,2014-02-19,1
B00006IV22,2014-03-03,1
B00006IV22,2014-03-15,1
B00006IV22,2014-03-24,1
B00006IV22,2014-04-15,1
B00006IV22,2014-05-19,1
B00006IV22,2014-05-29,1
B00006IV22,2014-06-13,1
B00006IV22,2014-06-20,1
B00006IV22,2014-06-29,1
B00006IV22,2014-07-07,1
B00006IV22,2014-07-12,1
B00006IV22,2014-07-14,2
B00006IV22,2014-07-16,1
B00006IV22,2014-07-17,1
B00006IV22,2014-07-20,1
B00006IV22,2014-07-30,1
B00006IV22,2014-08-13,1
B00006IV22,2014-08-17,1
B00006IV22,2014-08-18,1
B00006IV22,2014-08-26,1
B00006IV22,2014-09-08,1
B00006IV22,2014-09-09,1
B00006IV22,2014-09-14,1
B00006IV22,2014-09-16,2
B00006IV22,2014-09-17,1
B00006IV22,2014-09-21,1
B00006IV22,2014-09-24,1
B00006IV22,2014-09-27,1
B00006IV22,2014-10-02,1
B00006IV22,2014-10-03,1
B00006IV22,2014-10-06,1
B00006IV22,2014-10-07,1
B00006IV22,2014-10-09,1
B00006IV22,2014-10-14,1
B00006IV22,2014-10-16,1
B00006IV22,2014-10-17,1
B00006IV22,2014-10-23,1
B00006IV22,2014-11-06,1
B00006IV22,2014-11-10,1
B00006IV22,2014-11-12,2
B00006IV22,2014-11-14,1
B00006IV22,2014-11-19,1
B00006IV22,2014-11-29,1
B00006IV22,2014-12-02,1
B00006IV22,2014-12-06,1
B00006IV22,2014-12-10,1
B00006IV22,2014-12-20,1
B00006IV22,2014-12-27,1
B00006IV22,2014-12-31,1
B00006IV22,2015-01-03,1
B00006IV22,2015-01-07,1
B00006IV22,2015-02-02,1
B00006IV22,2015-02-05,1
B00006IV22,2015-02-09,1
B00006IV22,2015-02-14,1
B00006IV22,2015-02-17,1
B00006IV22,2015-02-26,1
B00006IV22,2015-02-27,1
B00006IV22,2015-03-11,2
B00006IV22,2015-03-22,1
B00006IV22,2015-03-24,1
B00006IV22,2015-03-29,2
B00006IV22,2015-04-03,1
B00006IV22,2015-04-07,1
B00006IV22,2015-04-12,1
B00006IV22,2015-04-18,1
B00006IV22,2015-04-19,1
B00006IV22,2015-04-24,1
B00006IV22,2015-04-29,1
B00006IV22,2015-05-06,1
B00006IV22,2015-05-10,1
B00006IV22,2015-05-11,1
B00006IV22,2015-05-14,1
B00006IV22,2015-05-15,1
B00006IV22,2015-05-16,1
B00006IV22,2015-05-17,1
B00006IV22,2015-05-20,1
B00006IV22,2015-05-22,1
B00006IV22,2015-05-23,1
B00006IV22,2015-05-27,1
B00006IV22,2015-05-28,1
B00006IV22,2015-05-31,1
B00006IV22,2015-06-04,1
B00006IV22,2015-06-08,1
B00006IV22,2015-06-09,1
B00006IV22,2015-06-13,2
B00006IV22,2015-06-15,1
B00006IV22,2015-06-16,2
B00006IV22,2015-06-17,1
B00006IV22,2015-06-18,1
B00006IV22,2015-06-19,1
B00006IV22,2015-06-23,1
B00006IV22,2015-06-24,1
B00006IV22,2015-06-25,1
B00006IV22,2015-06-27,1
B00006IV22,2015-06-30,1
B00006IV22,2015-07-03,1
B00006IV22,2015-07-05,1
B00006IV22,2015-07-09,2
B00006IV22,2015-07-11,1
B00006IV22,2015-07-13,1
B00006IV22,2015-07-16,1
B00006IV22,2015-07-19,1
B00006IV22,2015-07-20,1
B00006IV22,2015-07-24,1
B00006IV22,2015-07-27,4
B00006IV22,2015-07-28,2
B00006IV22,2015-08-02,1
B00006IV22,2015-08-06,2
B00006IV22,2015-08-07,2
B00006IV22,2015-08-09,3
B00006IV22,2015-08-10,1
B00006IV22,2015-08-12,1
B00006IV22,2015-08-13,2
B00006IV22,2015-08-16,1
B00006IV22,2015-08-18,1
B00006IV22,2015-08-19,1
B00006IV22,2015-08-20,2
B00006IV22,2015-08-21,1
B00006IV22,2015-08-26,1
B00006IV22,2015-08-27,2
B00006IV22,2015-08-30,1
B00006IV46,2011-02-26,1
B00009YJSJ,2005-11-07,1
B00009YJSJ,2006-08-06,1
B00009YJSJ,2006-11-04,1
B00009YJSJ,2009-01-10,1
B00009YJSJ,2009-01-15,1
B00009YJSJ,2009-01-17,1
B00009YJSJ,2009-03-16,1
B00009YJSJ,2009-04-04,1
B00009YJSJ,2009-04-20,1
B00009YJSJ,2009-08-12,1
B00009YJSJ,2009-09-09,1
B00009YJSJ,2009-09-15,1
B00009YJSJ,2010-01-09,1
B00009YJSJ,2010-02-07,1
B00009YJSJ,2010-03-21,1
B00009YJSJ,2010-08-19,1
B00009YJSJ,2010-11-27,1
B00009YJSJ,2010-12-10,1
B00009YJSJ,2011-08-29,1
B00009YJSJ,2012-01-09,1
B00009YJSJ,2012-03-30,1
B00009YJSJ,2012-06-09,1
B00009YJSJ,2012-07-23,1
B00009YJSJ,2012-08-21,1
B00009YJSJ,2012-11-18,1
B00009YJSJ,2013-01-07,2
B00009YJSJ,2013-01-15,1
B00009YJSJ,2013-01-30,1
B00009YJSJ,2013-02-11,1
B00009YJSJ,2013-02-18,1
B00009YJSJ,2013-02-25,1
B00009YJSJ,2013-03-29,1
B00009YJSJ,2013-04-23,1
B00009YJSJ,2013-05-09,1
B00009YJSJ,2013-05-12,1
B00009YJSJ,2013-05-14,1
B00009YJSJ,2013-05-20,1
B00009YJSJ,2013-05-28,1
B00009YJSJ,2013-06-02,1
B00009YJSJ,2013-06-17,1
B00009YJSJ,2013-06-20,1
B00009YJSJ,2013-06-30,2
B00009YJSJ,2013-07-07,1
B00009YJSJ,2013-07-11,1
B00009YJSJ,2013-07-17,1
B00009YJSJ,2013-07-21,1
B00009YJSJ,2013-08-01,1
B00009YJSJ,2013-08-15,2
B00009YJSJ,2013-08-20,1
B00009YJSJ,2013-09-18,1
B00009YJSJ,2013-10-02,1
B00009YJSJ,2013-10-09,1
B00009YJSJ,2013-10-16,1
B00009YJSJ,2013-10-23,1
B00009YJSJ,2013-10-28,1
B00009YJSJ,2013-11-04,1
B00009YJSJ,2013-11-05,1
B00009YJSJ,2013-11-09,1
B00009YJSJ,2013-12-16,1
B00009YJSJ,2013-12-30,1
B00009YJSJ,2014-01-02,1
B00009YJSJ,2014-01-04,1
B00009YJSJ,2014-01-08,1
B00009YJSJ,2014-01-09,1
B00009YJSJ,2014-01-20,1
B00009YJSJ,2014-01-28,1
B00009YJSJ,2014-02-01,1
B00009YJSJ,2014-02-05,1
B00009YJSJ,2014-02-08,1
B00009YJSJ,2014-02-11,1
B00009YJSJ,2014-02-15,1
B00009YJSJ,2014-02-18,1
B00009YJSJ,2014-03-03,1
B00009YJSJ,2014-03-15,1
B00009YJSJ,2014-03-29,1
B00009YJSJ,2014-04-17,1
B00009YJSJ,2014-04-22,2
B00009YJSJ,2014-04-27,1
B00009YJSJ,2014-05-26,2
B00009YJSJ,2014-06-12,1
B00009YJSJ,2014-06-29,1
B00009YJSJ,2014-06-30,1
B00009YJSJ,2014-07-09,1
B00009YJSJ,2014-07-19,1
B00009YJSJ,2014-07-24,2
B00009YJSJ,2014-08-03,1
B00009YJSJ,2014-08-06,1
B00009YJSJ,2014-08-10,1
B00009YJSJ,2014-08-17,1
B00009YJSJ,2014-08-21,1
B00009YJSJ,2014-08-30,2
B00009YJSJ,2014-09-02,1
B00009YJSJ,2014-09-04,1
B00009YJSJ,2014-09-09,1
B00009YJSJ,2014-09-10,1
B00009YJSJ,2014-09-19,1
B00009YJSJ,2014-09-21,1
B00009YJSJ,2014-09-23,1
B00009YJSJ,2014-09-29,1
B00009YJSJ,2014-10-20,1
B00009YJSJ,2014-10-21,2
